early_cs_per_min,early_vision_per_min,early_deaths_per_min,early_kill_participation,early_damage_share,early_solo_kills,early_objective_proximity,mid_cs_per_min,mid_vision_per_min,mid_deaths_per_min,mid_kill_participation,mid_damage_share,mid_solo_kills,mid_objective_proximity,late_cs_per_min,late_vision_per_min,late_deaths_per_min,late_kill_participation,late_damage_share,late_solo_kills,late_objective_proximity,early_first_blood_involved,puuid,match_id,patch,early_duration_min,mid_duration_min,late_duration_min,win
9.2342,0.5894,0.0982,0.6667,0.3805,6,0.0,9.244,0.4048,0.2699,0.5238,0.2793,4,0.1176,9.4168,0.3924,0.0,0.8,0.2549,1.0,0.25,1,qFg-2IZP633Y62fB_lj_0f95rM8fQM8l3wdrDVdct0qDM00u8C6roZ_UR9yEr_mpq9nGgWTAE0Vx3A,BR1_3252742036,16.12,10.18,14.82,2.549,1
5.4286,0.5,0.1429,0.7273,0.4297,4,0.0,6.0,0.7273,0.2727,0.3889,0.358,0,0.25,6.8781,0.9826,0.3275,0.4667,0.2321,0.0,0.125,0,CvoDTkDtoDPnxXgugaPQJT76ue7-tBrE2GbFT0D85V8fdAoR3M5rsP50quSwZVXPLECI26bZmvdF2A,BR1_3252130450,16.12,14.0,11.0,12.213,0
3.2027,0.2288,0.4575,0.0,0.2086,0,,5.1542,0.3077,0.4616,0.3333,0.1672,0,0.1875,14.0509,0.0,0.0,0.0,0.1359,0.0,0.5,0,m80GvtA5xoIu4hmN1V135z3R-gcMn82VUcEzCKplbHB_5JUXOrDZZfnwWRSDzhuxHYFxDpuC_lyalA,BR1_3252534514,16.12,8.743,12.999,0.712,0
5.9286,0.3571,0.0714,0.2941,0.2243,0,0.0,8.6406,0.3798,0.095,0.3077,0.1367,1,0.3,3.2439,0.4634,0.2781,0.6154,0.1865,0.0,0.2143,0,IXyXv4_o8F2QVvnMk9sbzUH5imX4YDGMmquRVNGcm3j_Lmu1k8-i2Ki3HNYyJm4DcpaWzhNMGKzFDQ,BR1_3252815994,16.12,14.0,10.532,10.789,0
7.5,0.2143,0.0714,0.44,0.2251,0,0.5,9.6536,0.1322,0.1322,0.2857,0.222,2,0.1429,8.2357,0.405,0.135,0.5172,0.2864,3.0,0.1579,0,R7c0iIGYXQaYZG1AdMkOybF5ChkA-uGFEGyJlxJNKYIBgA9M9BUs5T3xyLbQGWgjfV1MQ1M_dY9qqA,BR1_3252032567,16.12,14.0,7.562,14.814,1
6.2857,0.2143,0.1429,0.2222,0.239,1,0.0,7.6026,0.3754,0.1877,0.2381,0.1073,0,0.0909,7.008,0.1797,0.0,0.6667,0.1546,0.0,0.0909,0,nK5wt9cb5G1wgRBrKGdE01hud1D_taR8zs7kX0e4PpqKN48PdWPIypYTTmG1r7sFe3LzORTVnY6MhA,BR1_3251744286,16.12,14.0,10.654,5.565,1
6.768,0.3709,0.0927,0.2857,0.2758,1,0.0,7.2464,0.4221,0.1407,0.4545,0.2807,1,0.3077,9.1603,0.5388,0.1796,0.3333,0.3626,0.0,0.2222,0,ho7blAjhBR_p0E_cbM310vniSogbA8-2NB0DpNpQZ0BECGkY22V86aovuMfZnnXjxR4oBuWKqT18iQ,BR1_3248043703,16.11,10.786,14.214,5.567,0
7.2143,0.5,0.2143,0.2857,0.3577,1,0.0,6.6364,0.3636,0.2727,0.5833,0.2224,0,0.1,3.7646,0.348,0.4113,0.5745,0.195,1.0,0.1034,0,Qr-OWwA5xByikrXhi90VZOTXf8Q6M3OSU1uQPbIFz8DaVmpsC-wgouOB6VqPicqHFuFmEnL98wMYDg,BR1_3252287664,16.12,14.0,11.0,31.61,1
0.0,0.0,0.0714,0.0,0.3553,0,,0.0,0.0,0.0,0.0,,0,,,,,,,,,0,NrL9s5r2afHvVFEmOWmAHdr8V7m_fzWEduSW6Af6Jq9jg4Jm94GYHujaHEbLAJfs4I5wqSt8v4qyMw,BR1_3252795793,16.12,14.0,11.0,-23.543,0
7.3571,0.2143,0.0714,0.5,0.317,0,0.0,10.0,0.2727,0.2727,0.3333,0.2725,0,0.1,4.1074,0.1956,0.3912,0.6667,0.2611,0.0,0.2727,0,M8AkDoq7iFNxFpBbLxFA6BCz3TnNfbQ74DdY1IkpFyZ5ndZ9TSrGZ1qzGhEdbrkksA3xj-FsGdWoYA,BR1_3251932724,16.12,14.0,11.0,5.113,0
8.5029,0.2858,0.0715,0.3846,0.3644,3,0.0,9.9481,0.635,0.2117,0.5882,0.3837,5,0.2727,4.4729,0.0,0.2156,0.5862,0.2647,2.0,0.0,0,gPkDaebGY5pMFcvrmMScQ9UlGU5gA8-EDD2rEtJqs4Axmz6VXXY-BMaskAJsGnn3zqAipZpI6JDfiA,BR1_3252837670,16.12,13.995,9.449,18.556,1
7.4286,0.3571,0.0,0.6667,0.1624,0,0.2,6.7273,0.4545,0.1818,0.5833,0.289,1,0.1429,4.0941,0.2047,0.2047,1.0,0.241,0.0,0.0,0,9rEmrenPzReiqkdf0Xmc41uNacC-zjkx-jfw6OlrKoWGhkg-L_KmlNdce5-o8xblCOKMN1WtO-HbqA,BR1_3252589331,16.12,14.0,11.0,4.885,1
0.2143,0.0714,0.0,0.0,0.8422,0,,0.0,0.0,0.0,0.0,,0,,,,,,,,,0,YV-n2n8naJcABbIucWwOpdQiIib4oW4Fk3_IonVEOVMqPkqN5onbl_ktdrApLQqpFver7FXgD9N8pg,BR1_3252878100,16.12,14.0,11.0,-23.685,0
7.2143,0.2857,0.1429,0.0909,0.155,1,0.0,6.4545,0.1818,0.2727,0.3077,0.1344,1,0.1,5.4823,0.347,0.2776,0.303,0.1946,2.0,0.2667,1,ur7lCS205A8n2DGoh3dE6dMgObFK2et4UWlkiLoD5lW2tPyYBvowQMRQJVdWVkt8RQ7IIxaZVYmQbA,BR1_3251048025,16.12,14.0,11.0,28.82,0
0.2857,0.0714,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,,0,,,,,,,,,0,zqMhO1YX_oxAT-c-xc0qppWBuRfWw6dgR3eCcor6LOYUfBJQL6tdgAp6rHVsK02snuhJt3aSKwCJqA,BR1_3252825550,16.12,14.0,11.0,-23.453,1
0.2857,0.0714,0.0,0.0,0.2651,0,,0.0,0.0,0.0,0.0,,0,,,,,,,,,0,CvoDTkDtoDPnxXgugaPQJT76ue7-tBrE2GbFT0D85V8fdAoR3M5rsP50quSwZVXPLECI26bZmvdF2A,BR1_3251790179,16.12,14.0,11.0,-23.618,1
7.6429,0.3571,0.0714,0.1538,0.0985,0,0.0,3.5455,0.3636,0.2727,0.5,0.2236,0,0.0833,8.047,0.4877,0.4877,0.5,0.1516,0.0,0.25,0,UZvjKNrQ6wVxGwy61PFcvOPItClfQhnwirB-HNy5bCH6dhMT90c5UMNz2WR_MBU56E8bdgZyeITYsw,BR1_3250933536,16.12,14.0,11.0,8.202,0
7.8295,0.348,0.0,0.75,0.2814,2,0.0,11.803,0.3883,0.1553,0.6,0.2184,1,0.1176,19.9228,0.0,0.8301,0.0,0.678,0.0,0.25,1,bnOFktu2-P3JoT34frC1ydmRqDpMqP7dIi2EQMHovxWSdq5X_uFt-1j3BcYYbtJ2cWR26TVYOaK9xw,BR1_3252635321,16.12,11.495,12.878,1.205,0
6.9026,0.3595,0.0719,0.0909,0.1327,1,0.0,4.5076,0.3606,0.3606,0.5833,0.2903,1,0.1111,0.0,0.0,0.0,0.0,0.4028,0.0,0.5,0,IN3H3miS7ePWEvYsojGldHTyrYSe7y-rK5S3qMso5Hf6vE2P3T_DmVpKCg0LNqDlQCv0Rt43OA31Uw,BR1_3251974730,16.12,13.908,11.092,0.307,0
6.2882,0.3267,0.0817,0.3333,0.2027,0,0.0,8.5191,0.3829,0.0957,0.2,0.2711,1,0.1,5.4116,0.2122,0.3183,0.6364,0.1955,1.0,0.1429,0,GJME4VNOHd9V6unqO-9JzeYaicOX9bYgRdWjfieK1OOc74KNtwfWGmu1bkFkmGpV16SwWudhQ4sarg,BR1_3252826647,16.12,12.245,10.447,9.424,1
6.5,0.6429,0.0,0.4286,0.2395,0,0.0,5.6364,0.8182,0.2727,0.8571,0.2789,1,0.1111,,,,,,,,0,tghL6-3ozOMyguImqsSV2OonKjaQgkDtFoOP-s2Jtsbm5DtJ1DsJEwVuPd6u48Kzl9Qr0QEWXuhg0g,BR1_3250248779,16.11,14.0,11.0,-0.386,0
9.5974,0.0,0.244,0.5,0.3363,0,0.0,8.1071,0.3148,0.2361,0.4706,0.2833,4,0.2,13.7206,0.5965,0.2983,1.0,0.2331,1.0,0.125,0,WSo7_9p18PDFIFSDqhLbFshZX0oQbgMs5pTGyD6Zbwb2mAtu7BRWpXgRHEVTXARJC00XZ0Yb-1P8fg,BR1_3251710037,16.12,12.295,12.705,3.353,0
7.2857,0.1429,0.0714,0.125,0.1221,0,0.0,2.5455,0.0909,0.0909,0.0,0.1571,0,,,,,,,,,0,b_p7lsrKf2mFmuGVTOh8hi6vXbXsZxE1zsxXAMJRxBlNNTf69Kksu1hCwKWZTJ6QssYus0ylp6vymw,BR1_3250837536,16.12,14.0,11.0,-8.006,0
6.2358,0.3849,0.077,0.3846,0.2558,2,0.0,8.2427,0.4996,0.0833,0.5833,0.2449,4,0.375,7.2825,0.4046,0.1349,0.4167,0.2025,1.0,0.2222,0,nK5wt9cb5G1wgRBrKGdE01hud1D_taR8zs7kX0e4PpqKN48PdWPIypYTTmG1r7sFe3LzORTVnY6MhA,BR1_3248714023,16.11,12.989,12.011,7.415,1
4.1429,0.1429,0.2857,0.75,0.4212,4,0.5,0.0,0.0,0.0,0.0,,0,,,,,,,,,1,WSo7_9p18PDFIFSDqhLbFshZX0oQbgMs5pTGyD6Zbwb2mAtu7BRWpXgRHEVTXARJC00XZ0Yb-1P8fg,BR1_3251877068,16.12,14.0,11.0,-13.954,1
6.2143,0.5,0.2143,0.7143,0.3317,1,0.0,11.2827,0.688,0.2752,0.3571,0.232,2,0.1429,5.7577,0.7197,0.3084,0.2667,0.1688,0.0,0.1,0,UvY7nGhotqjQO75nUYe14s-VifswQcL_q0_hm2WjJHvC50pm590fJuccdk9YEH9nLNpasmoOSeJffA,BR1_3247622206,16.11,14.0,7.268,9.726,1
6.3571,0.2857,0.1429,0.4375,0.3,1,0.2,8.2586,0.6194,0.0,0.3,0.2375,5,0.2857,5.4354,0.7179,0.4102,0.48,0.3415,2.0,0.1667,0,cCQePUBjZQ7QYYBLLWk49_O9XzxjjmEaC_ObtVSrZwcEetkGbzdyMvRSpQw0EdKaBF1sY6f3A9Z7Tw,BR1_3251659466,16.12,14.0,9.687,9.751,1
8.3178,0.2446,0.0815,0.0909,0.1049,1,0.0,8.9054,0.4498,0.3598,0.3571,0.1119,0,0.0833,4.6018,0.6471,0.3595,0.4286,0.2847,0.0,0.5833,0,dfFpF8dKHmsGWmHeyOuCiLqc-g-yOtsiWbhiTB-zho3eOuSeDKsKnIo3wtVPmF6eCNCwrJZcDV_y8g,BR1_3252747151,16.12,12.263,11.117,13.908,0
7.2857,0.4286,0.1429,0.1429,0.2171,1,0.0,7.6364,0.5455,0.0909,0.6429,0.2053,1,0.2222,6.5024,0.8714,0.2011,0.44,0.2128,2.0,0.3125,1,2ApDGMHfIkhn_kS37HwsX4XUN6K_OWEaWrZi-nDnmGyiVhP6_MqXe1tsNqyHxEy0Az6wE5d1H8XCSA,BR1_3252719451,16.12,14.0,11.0,14.918,1
6.4923,0.3864,0.2319,0.4545,0.2225,3,0.2,8.6986,0.5369,0.2148,0.3333,0.2237,2,0.2,2.4208,0.2848,0.1424,0.3889,0.1565,0.0,0.5455,1,QcDd9G6KWcOkFj_y3u5A7WgYAQV1gJZvNF2X0We3QBL4jmVuNM2VpDRHK-nyV8d3BvYJSg_ARnQH5w,BR1_3252784972,16.12,12.938,9.312,7.022,1
8.6123,0.219,0.073,0.2,0.2305,1,0.0,6.5253,0.4728,0.1891,0.8333,0.3097,0,0.0,1.573,0.3146,0.2097,0.6154,0.2591,0.0,0.1176,0,R7c0iIGYXQaYZG1AdMkOybF5ChkA-uGFEGyJlxJNKYIBgA9M9BUs5T3xyLbQGWgjfV1MQ1M_dY9qqA,BR1_3252447789,16.12,13.701,10.574,9.536,1
9.2857,0.5,0.0714,0.4286,0.1282,0,0.0,8.7273,0.2727,0.3636,0.2353,0.1712,0,0.1111,9.108,0.7286,0.0,0.3333,0.1518,0.0,0.25,0,mH9Qfe2qwdxNPl-Fh2UpbySJoX6rrrJg2TrTx0ZPKVNgFbmZlNzlpfeh6ynx85WZ51O9okFoj9s6vw,BR1_3252063484,16.12,14.0,11.0,5.49,1
4.1429,0.0714,0.4286,0.1667,0.1946,0,0.0,3.3636,0.4545,0.5455,0.3333,0.1177,0,0.3333,5.7169,0.0,1.0394,0.5,0.1215,1.0,0.0,0,5KdHm2xBCmdwakKhX8Q3NMQ3oMZR2YU0pjBQzh4nB5w9tcHsiO4R_lA_qTFQRhvPtiw5KXKUhessRg,BR1_3250578582,16.11,14.0,11.0,1.924,0
5.4206,0.4517,0.2259,0.2,0.0935,1,0.0,6.4687,0.3405,0.4539,0.5,0.1735,0,0.4286,8.4018,0.2049,0.3074,0.5833,0.2834,0.0,0.2667,0,SRc1FSD7esblymiMO7Mp1znyCAHi7WCRVBezzTy3jL3b7C1M_mmLKPsZtmw8Sf2Xa4AOxjC79BKyAA,BR1_3252786404,16.12,13.283,8.812,9.76,0
6.4225,0.3568,0.0892,0.0,0.0731,0,0.0,8.1221,0.3493,0.1747,0.2222,0.1936,0,0.0,2.8694,0.4782,0.4782,0.75,0.4123,0.0,0.3333,0,YV-n2n8naJcABbIucWwOpdQiIib4oW4Fk3_IonVEOVMqPkqN5onbl_ktdrApLQqpFver7FXgD9N8pg,BR1_3252810147,16.12,11.211,11.45,4.182,0
7.8287,0.228,0.076,0.2,0.2465,1,0.0,5.4884,0.3377,0.2533,0.4375,0.1662,0,0.0909,7.4261,0.2912,0.2912,0.25,0.1053,0.0,0.1111,0,0DDlx4jWKb2TwTD_n9096jPYvQithEzVzfBPTZ_9JF4AlgLp-MF41GqNbw1prpzvWrZGiuDhxJ5QGQ,BR1_3252194473,16.12,13.157,11.843,6.868,0
3.6501,0.2281,0.3042,0.5333,0.3411,4,0.0,5.1478,0.422,0.2532,0.3182,0.2214,1,0.0,,,,,,,,1,cRNieDRj6dPQ2MhN7McPLFy4eSIWK3RR2MHOBVNGR4oakywJzwUZSHJDWy8qXFlXOiQtJ1XzSD5sLQ,BR1_3252524567,16.12,13.15,11.85,-1.938,1
6.4224,0.4587,0.3058,0.2,0.224,0,0.0,4.7816,0.5033,0.3355,0.5833,0.2141,1,0.125,15.5987,0.6782,0.0,1.0,0.269,0.0,0.0,0,Qr-OWwA5xByikrXhi90VZOTXf8Q6M3OSU1uQPbIFz8DaVmpsC-wgouOB6VqPicqHFuFmEnL98wMYDg,BR1_3252113998,16.12,13.079,11.921,1.474,0
7.7857,0.3571,0.0714,0.3846,0.2596,0,0.0,5.6364,0.3636,0.2727,0.5556,0.3443,0,0.3333,8.1945,0.2969,0.0,0.6538,0.3195,4.0,0.3125,0,bnOFktu2-P3JoT34frC1ydmRqDpMqP7dIi2EQMHovxWSdq5X_uFt-1j3BcYYbtJ2cWR26TVYOaK9xw,BR1_3252587855,16.12,14.0,11.0,16.84,1
5.7857,0.4286,0.5,0.3333,0.2435,2,0.2,10.2968,0.2783,0.3711,0.1667,0.1112,0,0.1667,10.9068,0.1818,0.1818,0.0,0.0593,0.0,0.1667,1,qFg-2IZP633Y62fB_lj_0f95rM8fQM8l3wdrDVdct0qDM00u8C6roZ_UR9yEr_mpq9nGgWTAE0Vx3A,BR1_3252756895,16.12,14.0,10.78,5.501,1
4.7857,0.1429,0.5,0.375,0.1758,0,0.0,6.1872,0.4125,0.4125,0.1875,0.1417,0,0.2,5.3159,0.5316,0.2658,0.6111,0.2409,2.0,0.3571,0,YshLWzXv-O0fMLGfAUa5o9aDkqyPBj4E2CZCdUQWFbdrQ3Aul2zwmgdAYl5TYsLuDRODJRpxjLKTew,BR1_3252754313,16.12,14.0,9.697,18.812,0
6.7143,0.4286,0.2857,0.4545,0.3035,3,0.0,8.1818,0.4545,0.2727,0.4615,0.2671,1,0.0,7.1133,0.4664,0.2332,0.5,0.3475,3.0,0.3636,0,Q4m0CXBC6QUdhnnMuYRhIyPBvgPzxYfIizD3NgRshN5FfrXvXk2RxMkd_3bEkLzNd_Rrl9QCw7CdEA,BR1_3252201919,16.12,14.0,11.0,17.151,1
9.0142,0.2931,0.0,0.1667,0.2751,1,0.5,8.9945,0.5552,0.111,0.25,0.2108,0,0.1111,6.8314,0.4671,0.2336,0.4545,0.2856,1.0,0.0556,0,4EG9eIp0ZVMaLXQjSNA6OyNXPz31MMI76GMO9QzZGrkwIQ7-aFe7EWO0nw8AhPCgJy74YhSVXvuI7Q,BR1_3252834769,16.12,13.645,9.006,17.127,1
5.0,0.3571,0.2143,0.1429,0.0987,0,0.0,8.2704,0.2712,0.2712,0.375,0.1325,0,0.0,6.0884,0.2686,0.4477,0.6667,0.3294,1.0,0.1875,0,8PMkBiKQbDrpV1LmrWwXJNtLk_XRZ1j_8EJXJD-sUbbYSFwbjS0p71N1halvq4QKYhq7aq0UOdKFow,BR1_3252522064,16.12,14.0,7.376,11.169,0
6.2857,0.2857,0.3571,0.125,0.2291,1,0.0,7.3636,0.5455,0.1818,0.2222,0.1293,0,0.1818,8.8092,0.5873,0.2517,0.5,0.136,0.0,0.0,1,NtWIOYCWgE2-BzT6J8hrSVvKoMgbjk2I0ZUay-jN3MOAgjNCW8wEHj1lWfA5wXBzf_4HpDQVz0pU_w,BR1_3252328765,16.12,14.0,11.0,11.919,1
7.1264,0.3608,0.3608,0.5,0.2168,0,0.0,5.462,0.3593,0.4312,0.2778,0.2002,0,0.2222,5.9582,0.3858,0.3001,0.4545,0.1537,0.0,0.2963,0,ytYNIfvtsgxf96anDtMp6HwKndesX1yGUxvm-GfCtgex1CzS-aTi0gAiR09zYkbZwVL1U3RpP7MuTg,BR1_3252656535,16.12,11.086,13.914,23.329,0
5.9708,0.4369,0.3641,0.25,0.2583,1,0.0,5.8581,0.4438,0.355,0.4,0.2381,0,0.125,4.7452,0.2673,0.2005,0.5789,0.2905,1.0,0.1,0,t-OtDaH5MD-uAzpAhm_YGvt1JUM7QWt6wU2y5781E_1SNaz2Nf_T_OQsan_B2lvKhk5lORoI9opknA,BR1_3250537122,16.11,13.733,11.267,14.963,0
5.1429,0.3571,0.2857,0.4615,0.269,0,0.0,4.1818,0.5455,0.2727,0.5556,0.3466,1,0.1429,9.6772,0.2481,0.2481,0.6,0.1876,1.0,0.0,0,ytYNIfvtsgxf96anDtMp6HwKndesX1yGUxvm-GfCtgex1CzS-aTi0gAiR09zYkbZwVL1U3RpP7MuTg,BR1_3252702947,16.12,14.0,11.0,4.03,0
6.3384,0.3674,0.0,0.125,0.2341,1,0.0,7.1321,0.3919,0.1567,0.5833,0.1916,2,0.0,6.0705,0.5575,0.1239,0.45,0.1524,1.0,0.0,0,yfUPgM0dK4uRFl3-IavjQjpTCQJNUtKdedfexjmle_QpcWsUDpV8pRuK-553TTWTvR6ofrjY8UALww,BR1_3248111566,16.11,10.886,12.759,16.144,1
5.4149,0.2321,0.1547,0.375,0.252,2,0.0,5.0527,0.4142,0.2485,0.4444,0.2755,2,0.0,3.0686,0.3836,0.3836,0.3929,0.1459,0.0,0.36,0,XqpqDikZBm9sH1h9vowa_mtZG20QvkdaX4O3fHKkhiiAjgzdiwv-01xuAptIvXek4wSp7_FXreiJdw,BR1_3252661243,16.12,12.927,12.073,18.249,1
6.7733,0.5292,0.2117,0.3333,0.2933,2,0.0,5.0157,0.5144,0.3215,0.3333,0.2589,0,0.2727,6.2693,0.6966,0.2322,0.6154,0.2884,0.0,0.1429,0,CvoDTkDtoDPnxXgugaPQJT76ue7-tBrE2GbFT0D85V8fdAoR3M5rsP50quSwZVXPLECI26bZmvdF2A,BR1_3252703784,16.12,9.449,15.551,12.92,0
5.5555,0.3704,0.3704,0.1176,0.1785,0,0.0,6.5218,0.6087,0.3478,0.1905,0.1105,0,0.1538,7.241,0.6034,0.3017,0.4286,0.1171,0.0,0.2,0,Q4m0CXBC6QUdhnnMuYRhIyPBvgPzxYfIizD3NgRshN5FfrXvXk2RxMkd_3bEkLzNd_Rrl9QCw7CdEA,BR1_3252335491,16.12,13.5,11.5,6.629,1
6.6349,0.0885,0.0885,0.5,0.1748,0,0.0,4.5998,0.4381,0.3651,0.7727,0.3823,2,0.2308,3.9778,0.2411,0.1607,0.8095,0.4207,5.0,0.05,0,P10SjysnZuhSSNxunhY4OPBPXn5i7ek-B0NMAvY6quyYUf46IxDSpF1K1MDteulie3BbXBE8SNBJvg,BR1_3252829065,16.12,11.304,13.696,24.888,1
6.6586,0.0765,0.2296,0.0909,0.1864,0,0.0,7.4973,0.4516,0.271,0.2632,0.1046,0,0.25,6.1302,0.5062,0.225,0.3704,0.1474,0.0,0.0909,0,nK5wt9cb5G1wgRBrKGdE01hud1D_taR8zs7kX0e4PpqKN48PdWPIypYTTmG1r7sFe3LzORTVnY6MhA,BR1_3251763388,16.12,13.066,11.071,17.781,0
7.5655,0.1528,0.1528,0.1667,0.1976,0,0.0,0.8393,0.1679,0.2518,0.4,0.1278,0,0.0,,,,,,,,0,3OoYuJZbHGIKqxWL6PrjrKtSKHnZpnGYwh_y3GrnZoFO2PCFnthu3lPrTrRb3D_-oMrSTYx80BBuIg,BR1_3252533935,16.12,13.086,11.914,-3.101,0
6.4633,0.3631,0.0726,0.0,0.1204,0,0.0,6.8421,0.5031,0.3019,0.3,0.1195,2,0.2857,7.1756,0.3262,0.3262,0.2778,0.1749,2.0,0.0,0,OjPlrZiZnXdvK2TnOKwArx2doidI3FV0Fi3voREndcA-GpYPOHb3wwJ7-mfU2gpXGmef8K73dEt6pw,BR1_3252591617,16.12,13.77,9.939,9.198,1
8.5863,0.3435,0.0,0.5,0.3118,1,0.0,4.0546,0.662,0.331,0.625,0.271,2,0.2308,4.1507,0.2185,0.2185,0.6,0.2197,0.0,0.1667,1,NtWIOYCWgE2-BzT6J8hrSVvKoMgbjk2I0ZUay-jN3MOAgjNCW8wEHj1lWfA5wXBzf_4HpDQVz0pU_w,BR1_3252489321,16.12,11.646,12.085,4.577,0
6.3535,0.4073,0.0815,0.25,0.1842,1,0.5,7.0734,0.6189,0.0884,0.2857,0.2021,1,0.2,3.7641,0.941,0.941,0.6667,0.0763,0.0,0.6667,0,M1nMhcOhs_EnRPrbCKSJ2Mv9OyanRSKCVJoLq9HIpa6C815FON_myx6YOgKRMhUFsJIR9kRyOx4iXQ,BR1_3252865890,16.12,12.277,11.31,1.063,1
5.0691,0.0,0.3218,0.4286,0.2702,3,0.0,6.4575,0.0,0.2654,0.25,0.168,0,0.0,5.4745,0.0,0.476,0.2857,0.1304,1.0,0.0,0,f_sKjC_jT_uVFmw_P9yYuS3xiURzydAf5BgIWs_5loxMiVzq0UgK2PV2NWO_g-B73m9B6IW-kAAeQw,BR1_3252537877,16.12,12.428,11.305,8.403,1
5.6384,0.1465,0.3661,0.2222,0.1237,0,0.0,7.1406,0.3526,0.1763,0.0,0.1333,0,0.1538,12.7386,0.0,0.0,0.0,0.0652,0.0,0.5,0,56GNxr7rUgCA3-MCUt5RYXiR0c9xBFXV-EQXn0EEGYH0Cjfe98Y4Ka2vC6HuHlWQtu2ZiMN-6lJFBg,BR1_3252673792,16.12,13.656,11.344,2.041,0
5.9286,0.2857,0.2143,0.4615,0.2513,1,0.0,5.6364,0.3636,0.2727,0.6667,0.1884,1,0.0909,2.9668,0.2697,0.5394,0.6667,0.2814,0.0,0.375,0,p3uZ7e7AgFmm_AttGTd3B013_84C_BAM3jvc6d2SHPPzrfEejuzx1X5p-wjwPupEllLl09QtAHresQ,BR1_3252398171,16.12,14.0,11.0,3.708,0
2.9286,0.1429,0.0,0.25,0.2632,1,0.0,0.0,0.0,0.0,0.0,,0,,,,,,,,,0,m80GvtA5xoIu4hmN1V135z3R-gcMn82VUcEzCKplbHB_5JUXOrDZZfnwWRSDzhuxHYFxDpuC_lyalA,BR1_3251490006,16.12,14.0,11.0,-18.984,1
7.4187,0.3124,0.1562,0.125,0.2242,0,0.0,8.3644,0.492,0.41,0.1111,0.112,0,0.1,11.0205,0.5207,0.1736,0.1364,0.0783,2.0,0.0,0,2ApDGMHfIkhn_kS37HwsX4XUN6K_OWEaWrZi-nDnmGyiVhP6_MqXe1tsNqyHxEy0Az6wE5d1H8XCSA,BR1_3252599070,16.12,12.805,12.195,11.524,1
6.7857,0.2857,0.1429,0.0,0.1428,0,0.0,6.8182,0.3636,0.3636,0.6364,0.1573,0,0.0,7.3776,0.2236,0.3353,0.6364,0.3096,1.0,0.0,0,Z2Q5SR4t5ek_GtKViZsd2BdzhlfhqwYXqkcNSbH1WAtsJCU5tKI6ezonLIQe_TZlFWkuU47v2ycqFQ,BR1_3252309366,16.12,14.0,11.0,8.946,0
5.8571,0.2857,0.0,0.4375,0.1799,2,0.25,5.0,0.0909,0.0,0.52,0.2243,1,0.0,6.2507,0.0,0.0,0.5714,0.3058,0.0,0.2,1,QRv2xF9FO4Psf_TTWd7zgfx7Moke5nzYxQTv8ONMRa6UI36k3sWJUP3tirG0f32853Q4N79sVrGwvA,BR1_3252751155,16.12,14.0,11.0,1.6,1
7.1701,0.3019,0.1509,0.3636,0.163,1,0.0,8.8178,0.5039,0.126,0.1818,0.1282,1,0.1111,2.8805,0.0,0.24,0.5172,0.1471,1.0,0.1111,0,m80GvtA5xoIu4hmN1V135z3R-gcMn82VUcEzCKplbHB_5JUXOrDZZfnwWRSDzhuxHYFxDpuC_lyalA,BR1_3251474283,16.12,13.249,7.938,20.83,1
6.7857,0.2143,0.0714,0.3,0.1302,0,0.0,7.3636,0.2727,0.0909,0.7059,0.349,4,0.2,3.2296,0.0,0.3341,0.75,0.334,2.0,0.3333,0,nYfXRXhHDbcYuqPD-TAok8WIT1ZQH2gHQNLxjKMiHNiNZP5iGUYVLHKYRP4b5mMy2ep7BEXheuliAQ,BR1_3252602473,16.12,14.0,11.0,8.979,0
7.369,0.2377,0.2377,0.5455,0.2495,4,0.0,9.2896,0.4039,0.4039,0.35,0.3043,6,0.1667,5.0322,0.4575,0.1525,0.625,0.2852,1.0,0.1111,0,EdyMmwCyTGy1d5K6jPmSLvmZN9njLPE-IyhQ2ir5meuxe3MoIqZnx9jiw2bcVfFPTgjQBBU2Xx16ig,BR1_3252483434,16.12,12.62,12.38,6.558,0
5.6429,0.5714,0.0,1.0,0.4116,5,0.0,6.0,0.0909,0.1818,0.2778,0.1763,3,0.1111,6.115,0.0,0.0,0.25,0.13,0.0,0.2727,0,Bklpq3TNOH0qMzvqJ68Jz5HfxHClF1MHGHeQtHe6zgGfZ0aNz4cE4SMltZdRuWhYafULGQua4xP3kQ,BR1_3252722366,16.12,14.0,11.0,7.359,1
8.4135,0.4507,0.0751,0.25,0.1242,1,0.0,5.7324,0.5133,0.1711,0.6667,0.2868,0,0.0909,10.5649,0.3987,0.0997,0.4667,0.1512,0.0,0.1333,0,yJj0spii3Rjfs6sfG6js2wSMuL5Q1t9Pjk3eazyZNYEX5txsxBCBfp2DG7kybvXTrkpw3yZlBolUQg,BR1_3252231236,16.12,13.312,11.688,10.033,0
7.3217,0.3291,0.1645,0.1053,0.1595,1,0.0,4.6152,0.3692,0.2769,0.4583,0.2102,2,0.3333,9.8149,0.4461,0.0,0.1667,0.1494,0.0,0.0,0,7oS4kusLEb_nh06D2ZZNLtYw_BoM6fDya5202X0vsnu4BZXzR2WeYbnQYZ5Nwh4LI5wHJJFWNJgiLA,BR1_3252723484,16.12,12.156,10.834,2.241,1
